longitude,latitude,Yield,crop,season
298.75,-38.75,2.8931146,wheat,winter
287.25,-38.25,6.9420805,wheat,winter
287.75,-38.25,7.0428853,wheat,winter
288.25,-38.25,7.4655504,wheat,winter
288.75,-38.25,5.2987924,wheat,winter
289.25,-38.25,0.8894943,wheat,winter
295.75,-38.25,0.97510445,wheat,winter
296.25,-38.25,1.3542693,wheat,winter
296.75,-38.25,1.6190915,wheat,winter
297.25,-38.25,2.4871576,wheat,winter
297.75,-38.25,2.8190222,wheat,winter
298.25,-38.25,2.9336884,wheat,winter
298.75,-38.25,3.7458394,wheat,winter
299.25,-38.25,3.7426322,wheat,winter
299.75,-38.25,3.5886743,wheat,winter
300.25,-38.25,3.512242,wheat,winter
300.75,-38.25,3.561212,wheat,winter
301.25,-38.25,3.7977576,wheat,winter
286.75,-37.75,8.394434,wheat,winter
287.25,-37.75,7.2480397,wheat,winter
287.75,-37.75,8.240887,wheat,winter
288.25,-37.75,8.776794,wheat,winter
288.75,-37.75,5.5477066,wheat,winter
294.75,-37.75,0.67978954,wheat,winter
295.75,-37.75,1.2322671,wheat,winter
296.25,-37.75,2.326332,wheat,winter
296.75,-37.75,2.061077,wheat,winter
297.25,-37.75,2.3704972,wheat,winter
297.75,-37.75,3.1247036,wheat,winter
298.25,-37.75,4.109498,wheat,winter
298.75,-37.75,3.7956522,wheat,winter
299.25,-37.75,3.7660732,wheat,winter
299.75,-37.75,4.239942,wheat,winter
300.25,-37.75,4.313879,wheat,winter
300.75,-37.75,4.1133027,wheat,winter
301.25,-37.75,4.5939527,wheat,winter
301.75,-37.75,5.0689745,wheat,winter
287.25,-37.25,7.1673717,wheat,winter
287.75,-37.25,7.4960876,wheat,winter
288.25,-37.25,7.7448363,wheat,winter
288.75,-37.25,4.029586,wheat,winter
294.75,-37.25,0.8623528,wheat,winter
295.25,-37.25,0.9070617,wheat,winter
295.75,-37.25,1.3302357,wheat,winter
296.25,-37.25,2.37018,wheat,winter
296.75,-37.25,2.4389725,wheat,winter
297.25,-37.25,3.281277,wheat,winter
297.75,-37.25,3.9402475,wheat,winter
298.25,-37.25,4.554262,wheat,winter
298.75,-37.25,4.32535,wheat,winter
299.25,-37.25,5.441268,wheat,winter
299.75,-37.25,4.77452,wheat,winter
300.25,-37.25,4.256391,wheat,winter
300.75,-37.25,4.6528773,wheat,winter
301.25,-37.25,5.6278386,wheat,winter
301.75,-37.25,6.4859376,wheat,winter
302.25,-37.25,5.6456614,wheat,winter
287.75,-36.75,6.562288,wheat,winter
288.25,-36.75,6.8331347,wheat,winter
288.75,-36.75,4.013999,wheat,winter
294.75,-36.75,1.2228118,wheat,winter
295.25,-36.75,1.5743809,wheat,winter
295.75,-36.75,2.9182487,wheat,winter
296.25,-36.75,2.3631282,wheat,winter
296.75,-36.75,2.163587,wheat,winter
297.25,-36.75,2.4995048,wheat,winter
297.75,-36.75,2.899668,wheat,winter
298.25,-36.75,3.6545582,wheat,winter
298.75,-36.75,4.582712,wheat,winter
299.25,-36.75,5.12992,wheat,winter
299.75,-36.75,4.891539,wheat,winter
300.25,-36.75,5.3497252,wheat,winter
300.75,-36.75,5.9605308,wheat,winter
301.25,-36.75,5.976369,wheat,winter
301.75,-36.75,5.9990606,wheat,winter
302.25,-36.75,5.5378737,wheat,winter
302.75,-36.75,5.152579,wheat,winter
287.75,-36.25,4.8360915,wheat,winter
288.25,-36.25,6.113113,wheat,winter
288.75,-36.25,2.3123343,wheat,winter
289.25,-36.25,0.53903633,wheat,winter
294.25,-36.25,1.1796811,wheat,winter
294.75,-36.25,1.2712575,wheat,winter
295.25,-36.25,2.4618182,wheat,winter
295.75,-36.25,2.6961787,wheat,winter
296.25,-36.25,2.242243,wheat,winter
296.75,-36.25,2.2627892,wheat,winter
297.25,-36.25,3.2869015,wheat,winter
297.75,-36.25,4.0375066,wheat,winter
298.25,-36.25,3.9730308,wheat,winter
298.75,-36.25,3.7189908,wheat,winter
299.25,-36.25,4.1084576,wheat,winter
299.75,-36.25,4.796853,wheat,winter
300.25,-36.25,5.546958,wheat,winter
300.75,-36.25,6.062823,wheat,winter
301.25,-36.25,5.839614,wheat,winter
301.75,-36.25,5.7427692,wheat,winter
302.25,-36.25,5.444727,wheat,winter
287.75,-35.75,3.6406667,wheat,winter
288.25,-35.75,4.6334763,wheat,winter
288.75,-35.75,6.0090513,wheat,winter
294.25,-35.75,1.1061217,wheat,winter
294.75,-35.75,1.3200535,wheat,winter
295.25,-35.75,2.355493,wheat,winter
295.75,-35.75,2.8966906,wheat,winter
296.25,-35.75,2.542575,wheat,winter
296.75,-35.75,2.778807,wheat,winter
297.25,-35.75,3.3353124,wheat,winter
297.75,-35.75,4.444254,wheat,winter
298.25,-35.75,4.6482973,wheat,winter
298.75,-35.75,4.225094,wheat,winter
299.25,-35.75,4.0837746,wheat,winter
299.75,-35.75,4.2164865,wheat,winter
300.25,-35.75,4.352795,wheat,winter
300.75,-35.75,5.008939,wheat,winter
301.25,-35.75,5.5387573,wheat,winter
301.75,-35.75,5.2498503,wheat,winter
302.25,-35.75,5.7779837,wheat,winter
288.25,-35.25,5.128466,wheat,winter
288.75,-35.25,5.3246,wheat,winter
289.25,-35.25,3.9704142,wheat,winter
294.25,-35.25,1.2154508,wheat,winter
294.75,-35.25,1.7508721,wheat,winter
295.25,-35.25,2.4595795,wheat,winter
295.75,-35.25,2.8179805,wheat,winter
296.25,-35.25,2.608109,wheat,winter
296.75,-35.25,3.083364,wheat,winter
297.25,-35.25,3.8620865,wheat,winter
297.75,-35.25,3.9976642,wheat,winter
298.25,-35.25,4.523844,wheat,winter
298.75,-35.25,4.2115316,wheat,winter
299.25,-35.25,3.887474,wheat,winter
299.75,-35.25,4.1947393,wheat,winter
300.25,-35.25,4.0092897,wheat,winter
300.75,-35.25,5.5335536,wheat,winter
301.25,-35.25,6.1796045,wheat,winter
301.75,-35.25,6.68787,wheat,winter
302.25,-35.25,6.5827594,wheat,winter
288.25,-34.75,4.957446,wheat,winter
288.75,-34.75,4.755847,wheat,winter
289.25,-34.75,5.2299986,wheat,winter
294.25,-34.75,1.0730281,wheat,winter
294.75,-34.75,1.8903462,wheat,winter
295.25,-34.75,2.2674809,wheat,winter
295.75,-34.75,2.4746752,wheat,winter
296.25,-34.75,3.3533807,wheat,winter
296.75,-34.75,3.8430204,wheat,winter
297.25,-34.75,3.6627328,wheat,winter
297.75,-34.75,4.090277,wheat,winter
298.25,-34.75,4.2607603,wheat,winter
298.75,-34.75,3.7859342,wheat,winter
299.25,-34.75,3.2931414,wheat,winter
299.75,-34.75,3.6257625,wheat,winter
300.25,-34.75,4.748557,wheat,winter
300.75,-34.75,6.112544,wheat,winter
301.25,-34.75,5.815463,wheat,winter
288.75,-34.25,4.257106,wheat,winter
289.25,-34.25,4.0084867,wheat,winter
294.25,-34.25,1.1026134,wheat,winter
294.75,-34.25,1.8663749,wheat,winter
295.25,-34.25,2.1682267,wheat,winter
295.75,-34.25,2.642208,wheat,winter
296.25,-34.25,2.6994014,wheat,winter
296.75,-34.25,3.2806802,wheat,winter
297.25,-34.25,3.3215437,wheat,winter
297.75,-34.25,3.7002945,wheat,winter
298.25,-34.25,3.297045,wheat,winter
298.75,-34.25,3.1357718,wheat,winter
299.25,-34.25,3.2054536,wheat,winter
299.75,-34.25,3.2517781,wheat,winter
300.25,-34.25,4.4364815,wheat,winter
300.75,-34.25,4.9354935,wheat,winter
303.25,-34.25,3.5741556,wheat,winter
303.75,-34.25,3.7757401,wheat,winter
304.25,-34.25,3.4016044,wheat,winter
305.25,-34.25,3.7492263,wheat,winter
305.75,-34.25,4.13529,wheat,winter
24.25,-33.75,11.454918,wheat,winter
288.75,-33.75,4.5503345,wheat,winter
289.25,-33.75,4.0340204,wheat,winter
293.75,-33.75,0.874073,wheat,winter
294.25,-33.75,0.83280843,wheat,winter
294.75,-33.75,1.4985497,wheat,winter
295.25,-33.75,1.9286662,wheat,winter
295.75,-33.75,2.1998286,wheat,winter
296.25,-33.75,2.227325,wheat,winter
296.75,-33.75,2.269864,wheat,winter
297.25,-33.75,2.7163184,wheat,winter
297.75,-33.75,2.7428188,wheat,winter
298.25,-33.75,2.8635736,wheat,winter
298.75,-33.75,3.1797457,wheat,winter
299.25,-33.75,3.066843,wheat,winter
299.75,-33.75,3.3403533,wheat,winter
300.25,-33.75,3.737666,wheat,winter
300.75,-33.75,5.3567514,wheat,winter
302.25,-33.75,3.6948743,wheat,winter
302.75,-33.75,3.2882664,wheat,winter
303.25,-33.75,3.1962504,wheat,winter
303.75,-33.75,3.4170787,wheat,winter
304.25,-33.75,3.646449,wheat,winter
305.25,-33.75,3.6789618,wheat,winter
305.75,-33.75,3.6445355,wheat,winter
24.75,-33.25,2.045917,wheat,winter
25.25,-33.25,4.6142774,wheat,winter
288.75,-33.25,4.98123,wheat,winter
289.25,-33.25,2.3531802,wheat,winter
293.75,-33.25,0.9748364,wheat,winter
294.25,-33.25,0.9950391,wheat,winter
294.75,-33.25,1.1366888,wheat,winter
295.25,-33.25,1.5854013,wheat,winter
295.75,-33.25,1.5774069,wheat,winter
296.25,-33.25,1.9274905,wheat,winter
296.75,-33.25,2.2662113,wheat,winter
297.25,-33.25,2.2881858,wheat,winter
297.75,-33.25,2.0919132,wheat,winter
298.25,-33.25,1.9439353,wheat,winter
298.75,-33.25,2.2007177,wheat,winter
299.25,-33.25,3.0133412,wheat,winter
299.75,-33.25,2.8415823,wheat,winter
300.25,-33.25,6.4386196,wheat,winter
300.75,-33.25,5.29196,wheat,winter
301.25,-33.25,4.765011,wheat,winter
302.25,-33.25,3.8802865,wheat,winter
302.75,-33.25,3.2903543,wheat,winter
303.25,-33.25,3.2427752,wheat,winter
303.75,-33.25,3.4096248,wheat,winter
304.25,-33.25,3.5001252,wheat,winter
305.75,-33.25,3.7371988,wheat,winter
25.75,-32.75,6.528022,wheat,winter
26.25,-32.75,3.2827551,wheat,winter
289.25,-32.75,2.5910416,wheat,winter
293.75,-32.75,0.8963257,wheat,winter
294.25,-32.75,0.65057546,wheat,winter
294.75,-32.75,0.78584963,wheat,winter
295.25,-32.75,1.4975523,wheat,winter
295.75,-32.75,0.94052315,wheat,winter
296.25,-32.75,1.3440131,wheat,winter
296.75,-32.75,2.726771,wheat,winter
297.25,-32.75,2.4138057,wheat,winter
297.75,-32.75,1.7371935,wheat,winter
298.25,-32.75,1.8675396,wheat,winter
298.75,-32.75,2.3999515,wheat,winter
299.25,-32.75,3.2067592,wheat,winter
299.75,-32.75,4.202282,wheat,winter
300.25,-32.75,4.8842497,wheat,winter
300.75,-32.75,4.7356777,wheat,winter
301.25,-32.75,4.701647,wheat,winter
301.75,-32.75,5.7037506,wheat,winter
302.25,-32.75,4.137957,wheat,winter
302.75,-32.75,3.5083263,wheat,winter
303.25,-32.75,3.5365694,wheat,winter
303.75,-32.75,3.433601,wheat,winter
304.25,-32.75,3.448619,wheat,winter
304.75,-32.75,3.3591776,wheat,winter
19.25,-32.25,2.5715532,wheat,winter
23.75,-32.25,2.422732,wheat,winter
25.25,-32.25,6.266952,wheat,winter
25.75,-32.25,3.9587698,wheat,winter
293.75,-32.25,1.3046113,wheat,winter
294.25,-32.25,1.1471841,wheat,winter
294.75,-32.25,1.9434437,wheat,winter
295.25,-32.25,2.263126,wheat,winter
295.75,-32.25,0.7336523,wheat,winter
296.25,-32.25,1.1000428,wheat,winter
296.75,-32.25,2.81333,wheat,winter
297.25,-32.25,2.4367924,wheat,winter
297.75,-32.25,2.1419024,wheat,winter
298.25,-32.25,2.3448794,wheat,winter
298.75,-32.25,2.9877264,wheat,winter
299.25,-32.25,4.1394596,wheat,winter
299.75,-32.25,4.117047,wheat,winter
300.25,-32.25,4.7971754,wheat,winter
300.75,-32.25,4.76162,wheat,winter
301.25,-32.25,4.693804,wheat,winter
301.75,-32.25,6.1015453,wheat,winter
302.25,-32.25,4.4869137,wheat,winter
302.75,-32.25,4.523684,wheat,winter
303.25,-32.25,3.2930582,wheat,winter
306.75,-32.25,2.3032713,wheat,winter
307.25,-32.25,1.6175424,wheat,winter
19.25,-31.75,3.4299107,wheat,winter
20.25,-31.75,7.0647073,wheat,winter
25.25,-31.75,2.6395483,wheat,winter
25.75,-31.75,3.1746635,wheat,winter
26.75,-31.75,3.0747206,wheat,winter
27.75,-31.75,4.539755,wheat,winter
288.75,-31.75,2.0607796,wheat,winter
294.25,-31.75,1.8337657,wheat,winter
294.75,-31.75,1.5894564,wheat,winter
295.25,-31.75,2.3227577,wheat,winter
295.75,-31.75,0.75170445,wheat,winter
296.25,-31.75,1.0675173,wheat,winter
296.75,-31.75,2.5626807,wheat,winter
297.25,-31.75,2.638855,wheat,winter
297.75,-31.75,2.4900324,wheat,winter
298.25,-31.75,2.9248657,wheat,winter
298.75,-31.75,3.378491,wheat,winter
299.25,-31.75,4.077037,wheat,winter
299.75,-31.75,4.1278734,wheat,winter
300.25,-31.75,5.130184,wheat,winter
300.75,-31.75,5.6150002,wheat,winter
301.25,-31.75,4.743579,wheat,winter
302.25,-31.75,4.2016125,wheat,winter
302.75,-31.75,3.726811,wheat,winter
303.25,-31.75,3.2253618,wheat,winter
306.25,-31.75,2.9822295,wheat,winter
306.75,-31.75,3.4846425,wheat,winter
307.25,-31.75,2.3609297,wheat,winter
19.25,-31.25,5.1732235,wheat,winter
27.75,-31.25,5.038124,wheat,winter
28.25,-31.25,6.623524,wheat,winter
289.25,-31.25,0.60411835,wheat,winter
294.75,-31.25,1.6839366,wheat,winter
295.25,-31.25,1.5546186,wheat,winter
295.75,-31.25,1.6749113,wheat,winter
296.25,-31.25,1.5878617,wheat,winter
296.75,-31.25,3.094597,wheat,winter
297.25,-31.25,3.235504,wheat,winter
297.75,-31.25,3.3884535,wheat,winter
298.25,-31.25,3.538003,wheat,winter
298.75,-31.25,4.4251842,wheat,winter
299.25,-31.25,4.340851,wheat,winter
299.75,-31.25,5.158002,wheat,winter
300.25,-31.25,5.186351,wheat,winter
300.75,-31.25,5.8179936,wheat,winter
301.25,-31.25,5.3253117,wheat,winter
301.75,-31.25,5.700069,wheat,winter
302.75,-31.25,3.903712,wheat,winter
303.75,-31.25,3.2651954,wheat,winter
304.75,-31.25,2.132783,wheat,winter
305.25,-31.25,2.5747042,wheat,winter
305.75,-31.25,2.759264,wheat,winter
306.25,-31.25,3.0854936,wheat,winter
306.75,-31.25,3.6616728,wheat,winter
307.25,-31.25,3.4538312,wheat,winter
307.75,-31.25,2.8160005,wheat,winter
25.25,-30.75,2.5639377,wheat,winter
28.25,-30.75,6.0640693,wheat,winter
288.75,-30.75,0.9773271,wheat,winter
295.25,-30.75,1.3226135,wheat,winter
295.75,-30.75,2.1709754,wheat,winter
296.25,-30.75,2.139549,wheat,winter
296.75,-30.75,2.3868334,wheat,winter
297.25,-30.75,2.7981358,wheat,winter
297.75,-30.75,4.668639,wheat,winter
298.25,-30.75,4.4570074,wheat,winter
298.75,-30.75,4.0793457,wheat,winter
299.25,-30.75,3.43561,wheat,winter
299.75,-30.75,3.9681628,wheat,winter
300.25,-30.75,5.842037,wheat,winter
300.75,-30.75,5.7970963,wheat,winter
301.25,-30.75,5.700895,wheat,winter
301.75,-30.75,4.9863214,wheat,winter
302.75,-30.75,3.6024349,wheat,winter
303.25,-30.75,3.5390584,wheat,winter
304.75,-30.75,2.1964846,wheat,winter
305.25,-30.75,2.2282782,wheat,winter
305.75,-30.75,3.5711493,wheat,winter
306.25,-30.75,3.843794,wheat,winter
306.75,-30.75,3.7831364,wheat,winter
307.25,-30.75,3.7314982,wheat,winter
307.75,-30.75,3.3216555,wheat,winter
308.25,-30.75,2.8654613,wheat,winter
17.75,-30.25,2.907403,wheat,winter
26.75,-30.25,2.0111682,wheat,winter
294.75,-30.25,0.29848382,wheat,winter
295.25,-30.25,1.0249162,wheat,winter
295.75,-30.25,2.235524,wheat,winter
296.25,-30.25,1.6776168,wheat,winter
296.75,-30.25,1.7158086,wheat,winter
297.25,-30.25,0.9403004,wheat,winter
297.75,-30.25,3.224735,wheat,winter
298.25,-30.25,3.9333754,wheat,winter
298.75,-30.25,3.4065,wheat,winter
299.25,-30.25,4.0900397,wheat,winter
299.75,-30.25,4.112664,wheat,winter
300.25,-30.25,4.8943534,wheat,winter
300.75,-30.25,5.9766135,wheat,winter
301.25,-30.25,6.007933,wheat,winter
301.75,-30.25,5.7131796,wheat,winter
304.75,-30.25,2.0543373,wheat,winter
305.25,-30.25,1.984048,wheat,winter
305.75,-30.25,2.6534848,wheat,winter
306.25,-30.25,2.7189574,wheat,winter
306.75,-30.25,2.6382177,wheat,winter
307.25,-30.25,2.4129748,wheat,winter
307.75,-30.25,3.6482482,wheat,winter
308.25,-30.25,3.9500742,wheat,winter
22.75,-29.75,4.713787,wheat,winter
24.25,-29.75,4.004442,wheat,winter
24.75,-29.75,1.549011,wheat,winter
25.75,-29.75,0.4348309,wheat,winter
26.25,-29.75,2.5251288,wheat,winter
26.75,-29.75,1.7532784,wheat,winter
29.25,-29.75,8.5939045,wheat,winter
29.75,-29.75,12.941678,wheat,winter
294.75,-29.75,0.4983521,wheat,winter
295.25,-29.75,0.9989248,wheat,winter
295.75,-29.75,1.129602,wheat,winter
296.25,-29.75,2.219222,wheat,winter
296.75,-29.75,1.8407763,wheat,winter
297.25,-29.75,1.9471843,wheat,winter
297.75,-29.75,3.583757,wheat,winter
298.25,-29.75,3.246349,wheat,winter
298.75,-29.75,2.548047,wheat,winter
299.25,-29.75,4.89581,wheat,winter
299.75,-29.75,4.3455405,wheat,winter
300.25,-29.75,4.452598,wheat,winter
303.75,-29.75,2.0580244,wheat,winter
304.25,-29.75,2.1676292,wheat,winter
304.75,-29.75,2.3915224,wheat,winter
305.25,-29.75,2.069858,wheat,winter
305.75,-29.75,4.8800917,wheat,winter
306.25,-29.75,3.781236,wheat,winter
306.75,-29.75,2.913957,wheat,winter
307.25,-29.75,2.9075766,wheat,winter
307.75,-29.75,3.2654042,wheat,winter
308.25,-29.75,3.7113466,wheat,winter
23.25,-29.25,5.201441,wheat,winter
23.75,-29.25,5.979875,wheat,winter
24.75,-29.25,4.7723346,wheat,winter
25.25,-29.25,2.4148502,wheat,winter
25.75,-29.25,2.3638756,wheat,winter
26.25,-29.25,2.108669,wheat,winter
26.75,-29.25,3.6946933,wheat,winter
27.25,-29.25,3.8814576,wheat,winter
27.75,-29.25,2.0193696,wheat,winter
28.25,-29.25,2.4585218,wheat,winter
28.75,-29.25,1.807534,wheat,winter
29.25,-29.25,5.1645017,wheat,winter
29.75,-29.25,7.5274024,wheat,winter
30.25,-29.25,4.8269854,wheat,winter
294.75,-29.25,1.5390192,wheat,winter
295.25,-29.25,1.9287486,wheat,winter
295.75,-29.25,0.9971366,wheat,winter
296.25,-29.25,1.1831826,wheat,winter
296.75,-29.25,2.4264016,wheat,winter
297.25,-29.25,3.7398956,wheat,winter
297.75,-29.25,3.24823,wheat,winter
298.25,-29.25,2.7759159,wheat,winter
298.75,-29.25,2.9160392,wheat,winter
299.25,-29.25,2.9233732,wheat,winter
299.75,-29.25,5.6047373,wheat,winter
300.25,-29.25,4.610096,wheat,winter
300.75,-29.25,4.9584117,wheat,winter
303.25,-29.25,1.8708805,wheat,winter
303.75,-29.25,1.476224,wheat,winter
304.25,-29.25,2.1848707,wheat,winter
304.75,-29.25,2.9270036,wheat,winter
305.25,-29.25,3.0662758,wheat,winter
305.75,-29.25,3.21986,wheat,winter
306.25,-29.25,3.116581,wheat,winter
306.75,-29.25,3.6745234,wheat,winter
307.25,-29.25,4.335683,wheat,winter
307.75,-29.25,4.6724615,wheat,winter
308.25,-29.25,4.960228,wheat,winter
308.75,-29.25,5.405185,wheat,winter
309.25,-29.25,4.7809496,wheat,winter
20.75,-28.75,2.0550747,wheat,winter
21.25,-28.75,2.6621017,wheat,winter
21.75,-28.75,2.9308264,wheat,winter
24.75,-28.75,3.8762398,wheat,winter
25.25,-28.75,2.5168302,wheat,winter
25.75,-28.75,2.296463,wheat,winter
26.25,-28.75,4.326284,wheat,winter
26.75,-28.75,3.7530262,wheat,winter
27.25,-28.75,3.8926163,wheat,winter
27.75,-28.75,4.2358613,wheat,winter
28.25,-28.75,6.697443,wheat,winter
28.75,-28.75,4.0259233,wheat,winter
29.25,-28.75,4.847193,wheat,winter
29.75,-28.75,5.551367,wheat,winter
30.25,-28.75,4.941535,wheat,winter
289.25,-28.75,0.30890456,wheat,winter
294.25,-28.75,1.8175007,wheat,winter
294.75,-28.75,2.6767077,wheat,winter
296.75,-28.75,2.4920988,wheat,winter
297.25,-28.75,3.2192461,wheat,winter
297.75,-28.75,3.485175,wheat,winter
298.25,-28.75,2.9992511,wheat,winter
298.75,-28.75,2.9722087,wheat,winter
299.25,-28.75,2.1767056,wheat,winter
299.75,-28.75,5.5824394,wheat,winter
300.25,-28.75,4.704974,wheat,winter
300.75,-28.75,5.5657487,wheat,winter
301.25,-28.75,4.913966,wheat,winter
303.25,-28.75,5.286002,wheat,winter
303.75,-28.75,4.083761,wheat,winter
304.25,-28.75,3.7514226,wheat,winter
304.75,-28.75,3.1313515,wheat,winter
305.25,-28.75,3.2189057,wheat,winter
305.75,-28.75,3.4666023,wheat,winter
306.25,-28.75,3.3555963,wheat,winter
306.75,-28.75,3.275073,wheat,winter
307.25,-28.75,3.521323,wheat,winter
307.75,-28.75,3.6331437,wheat,winter
308.25,-28.75,4.1230154,wheat,winter
308.75,-28.75,4.546817,wheat,winter
309.25,-28.75,3.2587838,wheat,winter
309.75,-28.75,2.3567147,wheat,winter
24.25,-28.25,6.7302794,wheat,winter
24.75,-28.25,4.535455,wheat,winter
25.25,-28.25,2.1348453,wheat,winter
25.75,-28.25,2.3446665,wheat,winter
26.25,-28.25,3.0562491,wheat,winter
26.75,-28.25,2.634056,wheat,winter
27.25,-28.25,3.0589392,wheat,winter
27.75,-28.25,3.9470239,wheat,winter
28.25,-28.25,5.0894074,wheat,winter
28.75,-28.25,3.7541769,wheat,winter
29.25,-28.25,4.543613,wheat,winter
29.75,-28.25,7.0900846,wheat,winter
30.25,-28.25,4.3546553,wheat,winter
30.75,-28.25,5.365231,wheat,winter
31.25,-28.25,4.63029,wheat,winter
294.25,-28.25,3.797373,wheat,winter
294.75,-28.25,4.1524487,wheat,winter
295.25,-28.25,2.667461,wheat,winter
295.75,-28.25,3.0043824,wheat,winter
296.25,-28.25,2.4445817,wheat,winter
296.75,-28.25,2.620141,wheat,winter
297.25,-28.25,3.4052782,wheat,winter
297.75,-28.25,2.3788471,wheat,winter
298.25,-28.25,2.2413385,wheat,winter
298.75,-28.25,2.0153303,wheat,winter
299.25,-28.25,2.4400673,wheat,winter
299.75,-28.25,4.5644226,wheat,winter
300.25,-28.25,5.439808,wheat,winter
300.75,-28.25,5.115403,wheat,winter
301.25,-28.25,5.9448347,wheat,winter
303.75,-28.25,7.2276297,wheat,winter
304.25,-28.25,5.14137,wheat,winter
304.75,-28.25,3.3409545,wheat,winter
305.25,-28.25,3.568224,wheat,winter
305.75,-28.25,3.496177,wheat,winter
306.25,-28.25,3.6886458,wheat,winter
306.75,-28.25,3.4883735,wheat,winter
307.25,-28.25,3.3791382,wheat,winter
307.75,-28.25,3.4495265,wheat,winter
308.25,-28.25,3.392706,wheat,winter
308.75,-28.25,3.0605,wheat,winter
309.25,-28.25,3.1389654,wheat,winter
309.75,-28.25,2.3865385,wheat,winter
24.75,-27.75,8.804046,wheat,winter
25.25,-27.75,2.7708094,wheat,winter
25.75,-27.75,2.5760233,wheat,winter
26.25,-27.75,2.3081417,wheat,winter
26.75,-27.75,2.3414872,wheat,winter
27.25,-27.75,2.683012,wheat,winter
27.75,-27.75,3.713378,wheat,winter
28.25,-27.75,4.2982135,wheat,winter
28.75,-27.75,3.8786645,wheat,winter
29.25,-27.75,3.604116,wheat,winter
29.75,-27.75,5.1607723,wheat,winter
30.25,-27.75,3.5265272,wheat,winter
30.75,-27.75,7.346713,wheat,winter
31.25,-27.75,9.345513,wheat,winter
294.25,-27.75,5.3923793,wheat,winter
294.75,-27.75,3.5446243,wheat,winter
295.25,-27.75,2.6018867,wheat,winter
295.75,-27.75,3.6036894,wheat,winter
296.25,-27.75,2.862265,wheat,winter
296.75,-27.75,3.0931568,wheat,winter
297.25,-27.75,3.4378836,wheat,winter
297.75,-27.75,2.422646,wheat,winter
298.25,-27.75,2.2800863,wheat,winter
298.75,-27.75,3.243565,wheat,winter
299.25,-27.75,3.3485105,wheat,winter
300.75,-27.75,6.182775,wheat,winter
301.25,-27.75,5.906408,wheat,winter
303.75,-27.75,7.1452246,wheat,winter
304.25,-27.75,6.9542713,wheat,winter
304.75,-27.75,7.166263,wheat,winter
305.25,-27.75,6.169967,wheat,winter
305.75,-27.75,3.5829587,wheat,winter
306.25,-27.75,3.6888623,wheat,winter
306.75,-27.75,3.6190033,wheat,winter
307.25,-27.75,3.2589288,wheat,winter
307.75,-27.75,3.4318113,wheat,winter
